text,language,split
1940年秋季，肯尼迪成为第一批被选定加入美国陆军的青年。由於他被斯坦福大学录取学习1940－1941年的课程，因此他要到学年结束的时候才会被征召。但在1941年春季，他在体检时未能被陆军、海军的军官预备役学校录取，这中间的主要原因就是他的背部、结肠和腹部的疾病问题。后来通过美國海軍情報室（ONI）的上校柯爾克的帮助，肯尼迪于1941年10月以海军少尉的身份到海军情报室外国情报处工作，成为一名情报资料传递人员，他的工作是核对并总结来自国外情报站的报告，用于海军情报室的资料汇编。由於12月7日日本偷袭了珍珠港（即珍珠港事件），肯尼迪所在的部门开始24小时不间断地工作，他的班次是夜班，从每日22:00到次日7:00，而且没有休息日。,zho,train
1989년 목의 통증으로 고통을 호소하다가 병원에서 근위축성 측색 경화증 진단을 받았다. 이는 자신의 아내 외에는 외부에 공개되지 않았다. 이후 3년 간의 투병 끝에 1991년 슬랑오르 주의 수방자야의 수방자야 의료 센터에서 37세의 나이로 사망했다.,kor,train
"Louis Jolyon West was appointed by the court in his capacity as a brainwashing expert and worked without fee. After the trial, he wrote a newspaper article asking President Carter to release her from prison.",eng,train
聖母主教座堂（盧森堡語：Kathedral Notre-Dame，法语：Cathédrale Notre-Dame，德語：Kathedrale unserer lieben Frau）是位於盧森堡首都盧森堡市的一座羅馬天主教的教堂，之前是一座耶穌會教堂，奠基於1613年。這座教堂是盧森堡唯一的一座主教座堂。教堂是一座典型的後期哥特式建築，不過也融入了不少文藝復興式元素。在1935年至1938年期間，教堂進行了擴建。,zho,train
裕福な家庭で育っており、典型的なお嬢様気質。叔父はテレビ局のプロデューサーをしており、彼が手がけたドキュメント番組「ドキュメント起業人」によって、マキの家の秘密を知ることになる。苦手なものは「車輪で走る乗り物」で、すぐに車酔いしてしまう。ただし自家用車のマイクロバスではなんとか平気。このバス酔いがきっかけでハルと「運命の出会い」をすることになる。ただし前述の少女漫画脳に加えて異性に免疫がないことから実際に会う機会ができるたび「妄想→赤面＆興奮→知恵熱でダウン」のコンボに陥るため、しばらくは面と向かってまともに会話ができなかった（交流会の時はお互い一方的にしか言葉を発しておらず、共同文化祭の準備会合でも会話はしていない）。後に偶然ハル個人のメールアドレスを知る事ができ、兄のタブレットを使ってメールのやりとりができるようになったことで「リコとマキに比べて出会いの機会が少なかったにも関わらず、男子との仲が二人よりも進展している」状況になっている。,jpn,train
"La chirurgie comprenant principalement l'ablation de la tumeur, la néphrectomie élargie (comprenant le plus souvent la surrénale et les ganglions situés à proximité)",fra,train
"바그너의 음악적인 양식은 종종 서양 고전음악의 낭만파 시기의 축약으로 간주되는데, 이는 전례가 없는 감정적 표현에 대한 탐구 때문이다. 그는 화성과 음악 형식에 있어서 새로운 생각을 소개했으며, 여기에는 극단적인 반음계법이 포함된다. 트리스탄과 이졸데에서, 그는 전통적인 조성 체계의 한계를 탐구하여 조와 화음을 각각 인물과 동일시하는 방법으로, 20세기의 무조성으로의 길을 가리켰다. 몇몇 음악 사학자는 현대 서양 고전음악의 시작을, 소위 트리스탄 화음이라고 불리는 트리스탄의 첫 음표들로 보고 있다.",kor,train
"DeFreeze was suspected by many of being a government provocateur, but his race and prison time gave him unquestioned authority in the SLA. He also had sexual dominion over women in the group. They acquired resources by robbing the homes in the Bay Area. The first proposed operation, assassinating the head of the state penitentiaries, was cancelled because of possible repercussions for inmates; instead Marcus Foster, a black educator regarded by the SLA as a fascist who had brought police onto school campuses, was targeted and killed.",eng,train
"붉은 점들은 산재된 가스의 성운으로 별 탄생이 막 일어나고 있는 지역이며, 주변의 뜨거운 별에 의해 붉게 발광하고 있다. 푸른 점들은 태어난 지 수백 ~ 수천만 년밖에 안 되는 젊은 별들로 이루어진 성단 영역이다. 은하핵은 강한 노란색의 방출선을 보이는데, 주로 늙은 항성종족으로 구성되어 있다. 늙은 항성종족은 은하핵에서 막대모양의 구조를 따라 뻗은 후 나선팔에 연결되고 있다.",kor,train
《賽德克·巴萊》由於劇情的對立敏感問題，能不能成功引進日本一直備受關切。而後來終於成功在2012年3月在大阪亞洲電影節首映國際版。一般上映是在2013年4月20日，播出上下兩集。導演魏德聖也希望日本觀眾不要抱持太大的對立情感觀看這部電影，強調日人與原住民之間沒有對錯，只有文化的衝擊。,zho,train
"The Indian social system was influenced by the concept of varna. Varna is not caste and caste is not Varna. This is a critical difference not understood by many. It directly linked religious belief and the segregation of society into status groups. Weber goes on to describe the Varna system (the Brahmins - priests, the Kshatriyas - warriors, the Vaishyas - merchants, the Shudras - laborers and the untouchables).",eng,train
"He was also the publisher of the fetish magazine AtomAge, which featured many of his clothing designs. It had two sister publications, The Rubberist and Dressing For Pleasure, both of which are now published by Dave Watson of G&M Fashions.",eng,train
"In the school year 2016-2017, 42% of the students were African American and 47% were Caucasian. Within this black-and-white composition are found a variety of ethnic backgrounds including Jamaican, Nigerian, Haitian, African-American, English, French, Jewish, Polish, Italian, and Irish. There has been much discussion regarding the Racial Academic Achievement Gap in the school district, and the tracking is often cited as the most glaring example of a racial disparity.",eng,train
放送初期に濱口が「インディーズ芸人みんなで舞台公演をやる」と言っていたが、2010年3月15日の松竹芸能主催の『BIG MOUNTAINライブ』（東京・新宿 シアターモリエール）でインディーズ芸人総出演の舞台公演が行われることが2010年2月8日深夜の放送で発表された。この日発表された配役は以下の通り。,jpn,train
経路が判明すれば、その経路に沿って、発信元から最終的な受取先へ、結節点またはノード（ここではルータと呼ばれる）を経由しながら転送を繰り返して情報が送られる。情報はパケット（小包の意。データをある程度の量ずつに小分けして送信する、その一単位）として送られ、各パケットには論理的なアドレスが付加してある。各ルータはルーティングテーブルという表を保持しており、この表に従ってパケットの転送先を決定する。,jpn,train
"Upon reaching adolescence, Reynolds was able to learn guitar and electric bass guitar, so he could perform in the family's local Church choir three times a week, with the secret added bonus that he was able to begin experimenting with learning what eventually became second nature; adding riffs infused with rock and roll, funk and soul music by the age of twelve. Upon graduation from high school, he moved away from home, and after moving from the Midwestern States, landed in Charlottesville, Virginia, finding jazz, jazz fusion, and experimental music enthusiasts there. Reynolds found the college town a more welcoming environment for him to branch out musically there than in any of his previous homes, and added to his experimentation other musical influences to his repertoire, including sixties psychedelic rock, citing some of his early influences as Jimi Hendrix, Carlos Santana and Led Zeppelin.",eng,train
"필사탁은 장신검과 마주하였고, 장신검은 그에 관해 아무것도 몰랐으나, 이후 필사탁 및 필사탁의 친구인 회녕군사(淮寧軍使, 회구(淮口, 사수(泗水)가 회수로 흘러들어가는 지점)에 있는 기지부대(基地部隊) 사령관) 정한장(鄭漢章)과 함께 여용지에 대해 반란을 일으키는 데 동의하였다.",kor,train
"The relay teams consist of four biathletes. Legs 1 and 2 are done by the women, legs 3 and 4 by the men. The women's legs are 6 km and men's legs are 7.5 km. Every athlete's leg is skied over three laps, with two shooting rounds; one prone, one standing. For every round of five targets there are eight bullets available, though the last three can only be single-loaded manually one at a time from spare round holders or bullets deposited by the competitor into trays or onto the mat at the firing line. If after eight bullets there are still misses, one 150 m penalty loop must be taken for each missed target remaining. The first-leg participants all start at the same time, and as in cross-country skiing relays, every athlete of a team must touch the team's next-leg participant to perform a valid changeover. On the first shooting stage of the first leg, the participant must shoot in the lane corresponding to their bib number (bib #10 shoots at lane #10 regardless of their position in the race), then for the remainder of the relay, the athletes shoot at the lane in the position they arrived (arrive at the range in 5th place, shoot at lane five).",eng,train
2011年12月23日、ブンデスリーガ・VfBシュトゥットガルトへの期限付き移籍が発表された。期限は2013年6月30日まで。新潟の生え抜きの選手が欧州のクラブに移籍するケースはこれが初である。2012年2月11日、第21節ヘルタ・ベルリン戦でスタメンフル出場しブンデスリーガ初出場を果たした。以降途中加入ながらレギュラーに定着し、地元紙からその活躍を絶賛されドイツ紙『WELT』からドイツ代表に招集すべきと報道された。,jpn,train
特に低消費電力は大きな特徴で、例えば銅配線のPowerPC 750Lの場合、500MHzでの平均/最大消費電力は、6.0W/7.5Wであった。このためPowerPC G3はノートパソコンにも動作クロックをほとんど下げることなくそのまま搭載され、据え置き型と同等の処理能力を与えることに成功した。 また、安価であったため、iMacなどの低価格なパソコンにも採用された。,jpn,train
"En 1964, Jack Heuer se consacre à sa passion pour le sport automobile et lance la montre Heuer Carrera, hommage à la Carrera Panamericana des années 1950. Cette montre sera portée par de nombreux pilotes de course et donne naissance à l'une des plus belles collections de la marque. En 1965, Jack Heuer présente un prototype du Slalom Timer à la Foire horlogère de Bâle. Il s’agit du premier instrument de chronométrage électronique, précis au 1/100e de seconde[réf. nécessaire]",fra,train
1943年8月2日，肯尼迪的船参加了拦截一个日本船队的夜间攻击任务。在战斗中，他的PT-109艇被日本驱逐舰天雾号撞成两截后沉没，船上两人丧生，十一人落水，包括肯尼迪在内的六人抓住了漂在水面上的船壳，并将另外五名倖存者领回到漂浮的鱼雷艇残骸处。船上的工程师严重烧伤，因此肯尼迪不得不拽着他以抵御强劲的水流。当日14:00，在漂浮了九个小时之后，鱼雷艇残骸开始下沉，肯尼迪用牙咬着受伤艇员的救生衣带子，在经过5个小时之后终于游到了一块60多米宽的小岛上。由於该岛位於弗格森水道南部，是鱼雷艇的常用通道，因此，肯尼迪决定立即出发，以便打信号拦截船只等待救援。当时他已经36个小时没有休息。由於没有与任何船只相遇，他只能游回小岛。8月4日，肯尼迪与其他艇员一起游到附近的欧拉萨纳岛。8月5日，他与另外一名军官游到克罗斯岛。8月6日，艇员们被两名当地岛民发现，肯尼迪在椰壳上刻了一段话：“当地人知道位置，可以引路，十一人活着，需要小船。肯尼迪。” 托岛民带到鱼雷艇基地所在地伦多瓦岛。8月7日，岛民带回一封新西兰步兵中尉的回信，信中说：“我强烈建议你们跟这些当地人到我们这裡来，同时，我将用电台联系你们在伦多瓦岛的上级，然后著手設法如何去接你们剩下的艇员。”8月8日，肯尼迪到达新西兰人的驻地。在经历了七天艰苦逃生后，所有艇员在不到24小时里都被送到了伦多瓦岛接受治疗。肯尼迪在这一事件中表现出的勇气和决心使他成为了各大报纸的头条新闻人物，并先后获颁二战紫心勋章、亞洲-太平洋戰爭獎章、第二次世界大戰勝利獎章、海军及海军陆战队勋章等诸多奖章。后由於身体方面的原因，他于1944年初回到美国就医，其间在迈阿密鱼雷艇基地当教官。1945年3月1日，他的名字上了美国海军退役人员名单，仅仅几个月之后，日本就宣布投降，第二次世界大战结束。2002年5月一个由国家地理学会组织的探险队在所罗门群岛附近海域找到了疑似是PT-109艇的残骸。,zho,train
昔の荒川は西に大きくΩの字を描くように蛇行して流れ、入間川が合流していた。その流路は上尾市の市境とほぼ一致する。1910年（明治43年）8月に起きた明治43年の大水害を契機に、昭和初期に南北に直線的な捷水路が開削されたことで、平方の一部が右岸側に取り残された。橋はその右岸側に飛び地化された市域を結ぶように架けられている。 現行の橋は1967年（昭和42年）架設された。以前は橋長45.6メートル、幅員2.5メートルの完全な木橋であった。 この橋は1983年（昭和58年）流失し、1984年（昭和59年）秋、復旧工事が着工された。なお、復旧の際、橋台は再利用された。,jpn,train
"La tarjeta de fidelización o fidelidad, que también se conoce como tarjeta de beneficios y descuentos o tarjeta de puntos, es el soporte físico de programas que ofrecen bonificaciones (descuentos, premios etc.) al titular cuando consume productos de la empresa emisora de la tarjeta.",spa,train
"On trouve également des espèces plus petites, comme la taupe de Sibérie, le tamias de Sibérie, le campagnol nageur, le rat musqué, le hamster.",fra,train
1999年《L×I×V×E》（TBS電視劇）初次亮相。2001年出演NHK晨間劇《水姑娘》女主角，獲得第39回金箭賞「放送新人賞」和第26回Élan d'or賞「新人賞」，亦是日劇學院賞首位以NHK晨間劇獲得最佳女主角獎的演員（第30回日劇學院賞），並一躍成為治癒系偶像。曾表示此劇的角色最貼近自己。同年，初次挑戰NHK時代劇《五瓣之椿》，獲得第27回保加利亞・黃金國際電視節最優秀女優賞。,zho,train
"L'ère contemporaine a ménagé peu de place pour cette race de chien courant spécialisée dans la chasse en grande meute, au profit de croisements plus récents. Les effectifs de ces chiens ont décliné dangereusement durant la première partie du XXe siècle. Le chien d'Artois semblait même en voie de disparaître, après la Seconde Guerre mondiale. Dans les années 1970, les efforts conjugués de MMe Pilat et de M. Audrechy de Buigny-lès-Gamaches dans la Somme ont permis de sauver la race de l'extinction.",fra,train
"Keek fue la que abdujo a las Chicas Mágicas sobrevivientes de los Proyectos de Cranberry para crear su propio Proyecto. Ella está obsesionada con la idea de que las Chicas Mágicas deben ser puras e inocentes y odia a gente como Cranberry quienes han malogrado esta imagen. Ella está obsesionada con Snow White, a la cual ve como la Chica Mágica ideal. Ella se viste como una científica loca y su habilidad le permite crear un Mundo Cibernético donde ella es todopoderosa y capaz de hacer todo lo que quiera realidad. Al final de restart, Snow White le revela que su mentora quien le enseño todo lo que sabe, Pythie Frederica, apoyaba a Cranberry. Confrontada contra las fallas de la lógica, ella sufre un colapso mental.",spa,train
"Le fichier BALSAC est une banque de données informatisées permettant la construction des histoires familiales, individuelles et des généalogies à l’échelle de la population du Québec depuis le XVIIe siècle.",fra,train
各国で遺伝子操作は法律上禁止されたが、自分の子には優れた能力を与えたいと願う親の欲望を抑えることはできなかった。しかし、遺伝子操作されていない通常の人類「ナチュラル」は彼らの優れた能力に対し嫉妬・恐怖を抱き始めた。後にコーディネイター達は地球を離れ、新世代のスペースコロニー「プラント」を生活の拠点とし、政治結社「ザフト (Z.A.F.T.) 」を組織した。,jpn,train
"Gaff se queda en el CDF para una reparación de su sistema, Marty va con Buttons de vuelta a la casa de los Eon. En el camino tienen varios problemas, lo peor es que les persigue uno de los cuatro varones invencíbles, un súbdito del General, pero logran llegar. El Maestro Yang les dice que se vayan con un vehículo al Templo del Alma de Hierro mientras él y los hombres de madera del templo Eón contienen al varón invencible. El templo es destruido pero el gran Maestro sobrevive. Cuando Marty y Buttons llegan se dan cuenta de que están en los glaciares, allí conocen a Sombra, un robot que venía a ayudarlos de parte del CDF, Sombra antes era un criminal, pero el CDF le reformó. Juntos llegan hasta un lugar donde se encuentran con una rara tormenta de nieve.",spa,train
"오크 호드가 패배하자마자 숨어서 더 강력해지기 위해 자신이 알고 있는 흑마법을 총동원하여, 불타는 군단의 수장인 살게라스를 죽이고 살게라스의 무덤에 간다. 거기서 살게라스의 눈(유해, 혹은 그가 지니고 있던 보석형 아티팩트)을 찾아 더 강력한 힘을 얻고 싶었으나, 살게라스의 무덤 내부에 잠복해 있었던 악마들에게 살해당했다. 그러나 강력해지고 싶어하는 욕망은 나중에 야심만만한 일리단 스톰레이지가 굴단의 해골을 차지함으로써 전승되었고, 굴단이 죽으면서 산산조각이 난 그림자 오브는 마이에브 쉐도우송이 차지하게 되나 나중에 마이에브를 타락시킨다.",kor,train
"Full disclosure requires that full details of a security vulnerability are disclosed to the public, including details of the vulnerability and how to detect and exploit it. The theory behind full disclosure is that releasing vulnerability information immediately results in better security. Fixes are produced faster because vendors and authors are forced to respond in order to protect their system from potential attacks as well as to protect their own image. Security is improved because the window of exposure, the amount of time the vulnerability is open to attack, is reduced. The issue of full disclosure was first raised in a 19th-century controversy over the revelation of lock-system weaknesses to the public. According to A. C. Hobbs:",eng,train
為了造出日治時代復古的街道，電線杆上貼有海報、標語等字條。建築後巷則有假水井，以及一些小型建築物。陳設組也在巷內陳設日式水勺、水桶等舊物，霧社街道上的櫻花臺則是使用假櫻花。所有電線杆都使用假電線，一方面省去電線材料以及安裝人員的費用，另一方面則能免去電線著火的風險，而供電的部分則是利用附近的臺電供電設施。,zho,train
"Malpighi observó por primera vez células vivas y en 1675 confirmó la existencia de las células en tejidos vegetales. Al mejorar la tecnología para construir microscopios cada vez más potentes, los científicos lograron diferenciar la estructura interna de la célula. Comenzó sus estudios de medicina en la Universidad de Bolonia en 1649. Entró en la universidad a los 17 años, que después abandonó por dos años por causas familiares y luego volvió a retomar. En 1653, a la edad de 25 años, obtuvo el doctorado en medicina y filosofía. En 1656 ejerció como profesor auxiliar de anatomía en la misma universidad. Al poco tiempo se trasladó a la Universidad de Pisa como profesor de medicina teórica. Malpighi comenzó su amistad con Giovanni Alfonso Borelli, matemático, naturalista y partidario prominente de la Academia del Cimento, una de las primeras sociedades científicas del mundo. En Pisa permaneció durante cuatro años, tras los cuales regresó a Bolonia, donde de nuevo ejerce como profesor de medicina y se dedica a la enseñanza de la medicina práctica.",spa,train
孟买的学校中既有“市立学校”（市政机关开办），又有私立学校（由信托机构或私人开办，通常也接受政府资助）。许多居民选择将子女送入私立学校就读，因为它们基础比较扎实，并且使用英语作为教育媒介。所有的私立学校都附属于马哈拉施特拉邦中学证书部（SSC）、或者全印印度中等教育证书（ICSE）和中央中等教育委员会（CBSE）。对属于ICSE和CBSE系统，以及天主教修道院或耶稣会所开办的学校，需求都特别之大。政府开办的公立学校缺乏许多设备，但这是穷人的唯一选择，因为他们付不起私立学校昂贵的学费。,zho,train
"À Mulhouse, Patricia Vest, présidente de l'association de commerçants du « Cœur de Mulhouse » et Anne-Marie Ambiehl, artiste plasticienne, ont lancé une opération de 3 mois mars, avril et mai 2015 invitant toute personne pratiquant (ou non) le tricot, le crochet, la couture etc. à venir contribuer individuellement ou collectivement à une œuvre artistique de grande ampleur consistant à habiller le Centre-ville de fil et de couleurs.",fra,train
"En 1956, elle publie Évocations, plaquette à la mémoire de Michel Chiha. En 1958, elle publie à Beyrouth (Imprimerie catholique) son roman, Sous la baguette du coudrier.",fra,train
"포르투갈어는 23개 혹은 26개의 로마자와 강세, 모음의 높낮아, 축약, 비음화, 기타 음운 변화를 나타내는 5가지 발음 구별 기호(예음, 억음, 억양음, 틸드, 세디유)로 표기한다. 강세가 첨가된 단어나 이중음자는 대조 목적으로 별개의 문자로 간주하지 않는다.",kor,train
"They formed in 1996 when Martin, Wade and Cito, originally in an underground band called ""The Eight Legged Groove Machine"", were approached by Danny, the drummer for the popular rock band, ""The Electric Petals"" and their manager, Patrick Horgan.",eng,train
"Dissertatio epistolica de bombyce, societati regiae, Londini ad scientam naturalem promovendam institutae, dicata. Martin & Allestry, Londres 1669.",spa,train
"L'évolution du nombre d'habitants est connue à travers les recensements de la population effectués dans la commune depuis 1793. À partir de 2006, les populations légales des communes sont publiées annuellement par l'Insee. Le recensement repose désormais sur une collecte d'information annuelle, concernant successivement tous les territoires communaux au cours d'une période de cinq ans. Pour les communes de moins de 10 000 habitants, une enquête de recensement portant sur toute la population est réalisée tous les cinq ans, les populations légales des années intermédiaires étant quant à elles estimées par interpolation ou extrapolation. Pour la commune, le premier recensement exhaustif entrant dans le cadre du nouveau dispositif a été réalisé en 2006.",fra,train
"Se especuló con su posible participación en el Tour de Francia para ayudar a Thibaut Pinot en las etapas de alta montaña, después de incluirle el equipo en la Vuelta a Suiza, pero finalmente no fue así. En la carrera alpina, acabó en el 25.º lugar en la general. A posteriori, logró una buena ubicación en el Campeonato de Francia de Ciclismo en Ruta, al acabar 13.º en un recorrido que no le favorecía.",spa,train
"1627년 천총이라는 연호를 개원하였다. 즉위 당시 명나라와 교전 상태에 있어 주변 상황이 다소 어려웠으나 만주족과 한족과의 관계 등 국내의 융화를 꾀한 후 외정에 나섰다. 당시 조선 가도에 들어가 후방을 어지럽히는 모문룡과 1623년 인조반정 이후 적대적인 정책을 펼치고 있던 조선을 침입하여 정묘호란을 일으키고, 항복을 받아 후방의 안정을 꾀한다.",kor,train
"« Film superbe, intense, puissant, féminin et féministe (...). Les plans vibrent, exsudent le désir, magnifiant les visages et les corps de ses actrices (...). Le film glisse parfois vers la comédie farcesque (...), mais le tragique domine (...). Dans le contexte égyptien, Femmes du Caire est un brûlot politique et sensuel – politique parce que sensuel. »",fra,train
"Malgré son admiration pour de Gaulle, Debré prend cependant soin de distinguer l'homme et le régime, et réfute, parfois avec indignation — et trente ans après —, les accusations des antigaullistes selon laquelle la constitution de 1958 avait été taillée pour de Gaulle et ne lui survivrait pas. Il considère même que la cohabitation était envisagée dès la fondation du régime :",fra,train
"Esta obra contiene una traducción derivada de Upeneus filifer de Wikipedia en catalán, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3.0 Unported.",spa,train
"The Sino-Brazilian Principles in a Latin American and BRICS Context: The Case for Comparative Public Budgeting Legal Research Wisconsin International Law Journal, 13 May 2015",zho,train
"Emporte-moi (Libérame o Déjame ser libre) es una película franco-canadiense de 1999 filmada por la directora Lea Pool y protagonizada por Karine Vanesse. Cuenta la historia de Hanna, una chica luchando con su sexualidad y la depresión de sus padres mientras atraviesa la pubertad en Quebec. La película está fuertemente influenciada por el filme francés Vivre sa vie (Es mi vida) de Jean-Luc Godard.",spa,train
"En el fondo del lago, el punto más alejado del Huechulafquen, existe un pequeño puerto, que recibe una embarcación que parte de aquel lago, y que recorre el Epulafquen en toda su extensión. Este es un viaje turístico, que parte diariamente en verano, y que permite apreciar el paisaje y el denso bosque andino patagónico que lo rodea. En ciertas zonas, el bosque se hace especialmente denso y enmarañado, formando la llamada ""selva valdiviana"".",spa,train
"좌우 모두 가능하며 공격 가담시 파괴력 또한 상당하다. 재기 넘치는 발동작과 과감한 돌파, 슈팅 등으로 상대 수비를 무력화시키며, 강하고 정확한 롱스로인으로 팀의 또 하나의 득점 루트를 제공한다. 경운기 드리블과 같은 예능감 넘치는 모습을 보여주기도 한다.",kor,train
"Ella es una infantil y entusiasta estudiante de secundaria. Lapis Lazuline II lleva un vestido azul con una capa hecha de piel de tigre y una cola de tigre. Ella es miembro del Equipo Bell y su habilidad le permite teletransportarse a la ubicación de un set de gemas que posee, sin importar dónde o que tan distribuidas estén las gemas. Ella es la segunda Chica Mágica en usar el nombre Lapis Lazuline, habiéndolo heredado de su mentora Lapis Lazuline I, ya que su verdadero nombre de Chica Mágica es Blue Comet. Ella es la décimo primera Chica Mágica en morir al ser atravesada por una flecha en el pecho durante su combate con Melville.",spa,train
"During her stint on the Thunderbolts team, her powers have grown. She is now fast enough to match the Speed Demon in hand-to-hand, and is described as being 'the living embodiment of action'. After turning on her teammates, she was subdued and was last seen in prison.",eng,train
"Les pages offrant des services en plus de simples informations sont généralement générées à la demande par des logiciels propres au site web. Ces logiciels utilisent fréquemment les technologies PHP, ASP, JSP, CGI ou Perl et sont édités avec les logiciels appropriés.",fra,train
"Des raisons de santé, le contraignent à cesser son épiscopat et à se retirer en 1841 dans l'hôtel Lanjamet-Vaucouleurs à Dinan, avec ses sœurs Constance et Anne.",fra,train
"Hearst alone was arraigned for the Hibernia Bank robbery; the trial commenced on January 15, 1976. Judge Oliver Jesse Carter, who was a professional acquaintance of a junior member of the prosecution team, ruled Hearst's taped and written statements after the bank robbery while she was a fugitive with the SLA members were voluntary. He did not allow expert testimony that stylistic analysis indicated the 'Tania' statements and writing were not wholly composed by Hearst, and permitted the prosecution to introduce statements and actions of Hearst long after the Hibernia robbery as evidence of her state of mind at the time of the robbery. Carter allowed into evidence a recording made by prison authorities of a friend's prison visit with Hearst in which she used profanities and spoke of her radical and feminist beliefs, but did not allow tapes of the interviews of Hearst by psychiatrist Louis Jolyon West to be heard by the jury. Judge Carter appeared to be 'resting his eyes' during testimony favorable to the defense by West and others.",eng,train
"Los comienzos de la Era Robot se vieron afectados por una Gran Guerra, que se encontró al mando de un tirano cyborg conocido como El General. La humanidad ya había perdido las esperanzas, hasta que un guerrero, llamado Eon, revertiría las cosas, destruyendo al General y sacrificándose en el proceso.",spa,train
"En el departamento hay tres operadores de telefonía móvil todos con cobertura nacional y con tecnología GSM, Comcel (Claro Colombia), Movistar (de Telefónica), y Tigo (de la ETB, EPM Telecomunicaciones y Millicom International de Luxemburgo).[cita requerida]",spa,train
"Esta comedia lacrimosa de Jovellanos es una de las cumbres del género y una de las obras más renovadoras estética e ideológicamente de su siglo en España. Escrita en prosa, desarrolla una historia de fuerte sabor melodramático centrada en un personaje, Torcuato, que se ve a las puertas de la muerte por haber participado, años atrás, en un duelo donde mató al anterior marido de su esposa. El descubrimiento de que el juez que lo condena es su propio padre no detiene la ejecución, sino que hace más violento el patetismo de la historia, que tiene, no obstante, un final feliz gracias a la intervención del soberano.",spa,train
"Hunt's campaign was investigated by the solicitor's office, the FBI and the State Law Enforcement Division. Once the masquerade was uncovered, the story gained widespread media attention. At Shealy's trial, former state Representative Robert Kohn testified that he was asked by Shealy to find a black man to run against Ravenel. Shealy was convicted for violating campaign laws and fined $500. Hunt said that he never received the money he was promised in exchange for running. Shealy later referred to the fine as a ""political parking ticket"" and claimed it had a positive effect on his consulting business. The incident prompted a rewrite of South Carolina’s ethics laws.",eng,train
"También se dedicó al estudio minucioso de los insectos. Sobresalen sus descripciones del gusano de seda, donde describió el aparato para secretar la seda y el órgano ovipositor (Diss. Epit. De Bombice, 1668).",spa,train
"Adam Young a également entamé de nombreux autres projets musicaux, la majorité étant seulement composés d'un ou deux morceaux courts, servant le plus souvent de tests d'effets musicaux. Certains sont néanmoins plus connus et aboutis tel Sky Sailing ou encore Port Blue. La plupart de ces projets sont uniquement instrumentaux, Adam Young déclarant à ce propos aimer l'idée d'écouter de la musique sans paroles, ce qui permet selon lui de faire sa propre interprétation de la chanson sans que les mots viennent influencer notre perception de la mélodie. Ces nombreux projets musicaux ont occupé ses années d'études secondaires et universitaires. Quelques-uns sont le fruit d'une collaboration avec des amis d'enfance.",fra,train
同時期に放送されたCBCテレビ『デリペナ』の収録とラジオ生放送の日が一緒になることもあった。同じCBCでもラジオは東京支社のスタジオから放送しているので、名古屋近辺で収録があっても東京に戻らねばならず、『デリペナ』の中で、収録と移動に時間がかかり、急いで名古屋駅に戻るシーンが放送された。,jpn,train
"N&R Publications was founded in 2010 as a separate division of the company that produces advertorial publications for nonprofit organizations, government offices and businesses. The publications, which are inserted into all three News & Review papers as well as other newspapers around the country, use a journalistic approach to communicate complicated messages on behalf of the client organization. The custom publications range in topic, and include a breakdown of how to sign up for Covered California, how to protect yourself from mosquitoes, how The Salvation Army operates, and others.",eng,train
"En 1853 al crearse el municipio de Cuajinicuilapa, Punta Maldonado carecía de importancia política y comercial por lo que quedó integrada a este nuevo municipio.",spa,train
インターネットのようなパケット交換(packet switching)方式ではデータはパケットに分解される。パケットには個々に完全な宛先がラベルされ、独立してルーティングされる。対照的な方法である公衆交換電話網のような回線交換方式(circuit switching: 回路を実際に接続するなどの方法で持続的な回線を用意する方式）でも、電話の発呼のように、回線への経路を探すためにルーティングが行われる。しかし一旦接続が成立すれば、完全な宛先をラベルとして貼らなくても連続的に大量のデータを送ることができる。,jpn,train
亀田呑（通称・どん亀、演：西田敏行）は東京の下町にある喫茶店「パンジー」のマスター。しかし、喫茶店のマスターという職業は仮の姿で、本業は「警視庁極秘捜査課」の課長である。「極秘捜査課」は、日々多発する凶悪犯罪に対応するために、警視総監の発案で作られた特別組織で、いかなる捜査方法も許される。「極秘捜査課」は世間にその存在を明かされていない“影の組織”である。「パンジー」の常連客も、実は極秘捜査課の捜査員たち。極秘捜査課の捜査員は、他の警察官とは違い、“赤い警察手帳”と“金の手錠”を身に付けている。,jpn,train
"Todd Tamanend Clark was born on August 10, 1952 in Greensboro, Pennsylvania, to Frederick Leland Clark (1923–2003) and Hope Ramona Harvey (1925–2001). He is Native American and is of Onodowaga (Seneca) and Lenape ancestry. He graduated from Waynesburg Central High School in 1970 and from Slippery Rock University of Pennsylvania with a B.A. in Communication in 1983. He then went on to graduate school at Indiana University of Pennsylvania studying art and anthropology.",eng,train
在孟买北部发现的人造器物显示这些岛屿自从石器时代已经有人居住。最早的文字记载可以追溯到公元前250年，来到这里的古希腊人将这里称为「海薄达埃希亚」（Heptanesia），意即「七个岛」。公元前3世纪，这些岛屿是孔雀王朝的一部分，由信奉佛教的皇帝阿育王统治。后来印度教的希尔哈拉王朝统治这些岛屿，直到1343年被穆斯林的古吉拉特王国吞并。群岛上一些最古老的建筑物– 象岛石窟和华尔克希瓦庙宇建筑群可以追溯到这一时期。,zho,train
