text,language,split
"He represented the Fiji sevens starting in 1996, until helping them to win the 1998 Hong Kong sevens. He was also part of the Fiji team to the 1998 Commonwealth Games where he was part of the silver winning team. He later played represented Suva in the Digicel Cup but missed three seasons while on peacekeeping duties in the Middle East. He also played his rugby in Japan. He missed most of the 2000-01 international seasons to play for his club in Brisbane, where he was based from 1996. He re-joined to the Test side for the RWC qualifiers in June 2002 and went to the 2003 Rugby World Cup but didn't play any game.",eng,train
蒙特曾为加泰罗尼亚工人总工会（UGT）担任律师，1996年至1999年担任公共服务联合会全国执行委员会成员。1999年到2002年间，蒙特担任教育处首席工作人员；2002年当选加泰罗尼亚议员，次年离任，回到工會担任劳动及教育秘书、机构政策秘书。2012年起，蒙特担任加泰罗尼亚自治区政府社会福利及家庭事务处长，2015年至2016年担任加泰罗尼亚自治区副主席。,zho,train
"(200112) 1995 UP57 es un asteroide perteneciente al cinturón de asteroides, descubierto el 17 de octubre de 1995 por el equipo del Spacewatch desde el Observatorio Nacional de Kitt Peak, Arizona, Estados Unidos.",spa,train
"Inclusive Democracy (ID) is a project that aims for direct democracy; economic democracy in a stateless, moneyless and marketless economy; self-management (democracy in the social realm); and ecological democracy.",eng,train
"Wright began his playing career with Harwich & Parkeston, but by 1932 he was on the books at Charlton, where he remained for three years. He spent time with Aldershot and then Derby County before the outbreak of World War II. He also appeared for Southern League sides Chelmsford City and Colchester United. He represented an England XI once in 1935 against an Anglo-Scot team in a friendly game for the King George V Jubilee Trust Fund.",eng,train
"Le Commerce transatlantique de librairie, un des fondements de la mondialisation culturelle (France-Portugal-Brésil, XVIIIe-XXe siècle) dir. Diana Cooper-Richet et Jean-Yves Mollier, Edusp, 2012.",fra,train
费尔斯参演了李察·寇蒂斯执导的2003年圣诞档期电影《真爱至上》，这部浪漫喜劇片拥有全明星演员阵容，有阿伦·瑞克曼、愛瑪·湯普森、休·格兰特等影星加盟。该片在商业上非常成功，但专业评价褒贬不一。同年，费尔斯在电影《春天的希望》（Hope Springs）中担纲爱情片男主角，但该片的评价非常糟糕，票房表现也很失败。在2003年剧情片《戴珍珠耳环的少女》中，费尔斯与斯嘉丽·约翰逊演对手戏。这部电影收到大体上积极的评价，获得了数个奖项和提名。费尔斯罕见地涉足了奇幻片领域，和爱玛·汤普森共同主演了2005年的《魔法保姆麦克菲》。同年的的色情惊悚片《何处寻真相》（Where the Truth Lies）给了费尔斯另一个非轻喜剧角色。他在这个时期的其他作品有与海伦·亨特共同主演的《她找我》（Then She Found Me，2007），以及与印度女星艾西瓦娅·巴克罕合作的《最后的兵团》（The Last Legion，2007）。费尔斯在《崎路父子情》（When Did You Last See Your Father?，2007）中扮演了诗人布雷克·莫里森，该片收到了大体上的好评。,zho,train
"El Departamento de Caldas está situado en el centro occidente de la región andina, localizado entre los 05º46’51’’ y los 04º48’20’’ de latitud norte, y los 74º38’01’’ y 75º55’45’’ de longitud oeste. Cuenta con una superficie de 7.888 km² lo que representa el 0.69 % del territorio nacional, sus límites son:",spa,train
"Before entering Parliament, Hanna practised law. He also served as a Councillor for the City of Marion from 1995 to 1997. He returned to practicing law in 2010 and, in 2014 was elected unopposed as Mayor of the City of Marion.",eng,train
"Cuando el ayuntamiento sale a la calle, se sitúa encima de cada una de las rayas, el Alcalde da un golpe fuerte de vara en el suelo y dando, toda la corporación, la vuelta al unísono, saludan con una inclinación exagerada al Cabildo; Este último responde, a su vez, a la corporación con una inclinación idéntica. Este ritual se repite por tres veces. De ahí que se conozca popularmente con el nombre de ""LAS CABEZADAS"".",spa,train
毛泽东对斯大林评价是：“斯大林不是在所有问题上，而是在一些问题上犯了错误。”“苏联过去把斯大林捧得一万丈高的人，现在一下子把他贬到地下九千丈，我们不能跟着转。斯大林是三分错误，七分成绩，总起来还是一个伟大的马克思主义者”。他说斯大林问题是“国际共产主义运动的一种现象，带有时代的特点”，“我们应当用历史的观点看斯大林”。“共产党人对于共产主义运动中所发生的错误，必须采取分析的态度。有些人认为斯大林完全错了，这是严重的误解。斯大林是一个伟大的马克思列宁主义者，但是也是一个犯了几个严重错误而不自觉其为错误的马克思列宁主义者”“所谓斯大林主义，基本上是正确的；所谓斯大林主义分子，基本上也是正确的，他们是有缺点有错误的共产党人，是犯错误的好人。”1965年毛泽东接见美国记者埃德加·斯诺，斯诺对毛泽东说在俄国有人说他在中国有类似斯大林的个人迷信。毛泽东回答说：“恐怕是有一点。据说斯大林是个人迷信的中心，赫鲁晓夫一点也没有，中国人是有的。这也有点道理。赫鲁晓夫现在倒台了，大概就是因为他没有个人迷信。”,zho,train
"A smart lock is an electromechanics lock that gets instructions to lock and unlock the door from an authorized device using a cryptographic key and wireless protocol. Smart locks have begun to be used more commonly in residential areas, often controlled with smartphones. Smart locks are used in coworking spaces and offices to enable keyless office entry.",eng,train
比什凯克流通吉尔吉斯斯坦的货币，索姆。索姆的币值有规律的浮动，但到2009年9月为止，对美元的平均汇率为43索姆兑1美元。比什凯克的经济主要依靠农业，出产大量的水果、蔬菜和家畜，在偏远地区并行着实物交易的制度。比什凯克的大街通常布满了卖农产品的商人，整条街犹如一个大市场。在市中心的主要地段具有更加城市化的景观，如银行、商铺、市场和购物商场。最受欢迎的是当下流行的工匠制作的手工艺品；包括雕塑、雕刻品、油画以及以自然岩石为材料的雕塑。,zho,train
"Artiom Zajarov, nacido el 27 de octubre de 1991 en Petropavl, es un ciclista kazajo que milita en el conjunto Team Astana.[1]​ Su nombre transliterado al inglés es Artyom Zakharov.",spa,val
"In 2014, they headlined their first national tour, with numerous sold out shows including a performance at West Hollywood’s renowned Roxy Theatre that sold out two weeks before the show date..",eng,train
"En el Mundial de Atenas 1997 ganó la medalla de plata en triple salto, llegando hasta los 15.16 metros que fue récord nacional de Rumania, siendo superada por la checa Šárka Kašpárková (oro con 15.20 m que fue récord nacional de la República Checa) y por delante de la ucraniana Olena Hovorova (bronce con 14.67 m que fue su mejor marca personal).",spa,test
"The genus is distributed throughout the world's different climates. Most species make their home in the tropics and subtropics, with a worldwide distribution in temperate zones. The greatest diversity of species is found in the Americas and in Southeast Asia.",eng,train
"Southeastern Louisiana hired Kennedy in 1999 and he steadily improved his alma mater, winning 10 games in his first season and doubling that total four seasons later, winning the Southland Conference regular-season championship. His sixth team went 24-9, the most wins in school history, and won both the conference regular-season and tournament titles. The Lions advanced to the NCAA tournament for the first time in school history, where it lost to Oklahoma State 63-50.",eng,train
"2009年，她於1月1日发行第8張专辑《touch Me!》，首週即以5万销量获得公信榜冠军。2月13日，於朝日電視台的音樂節目《MUSIC STATION》上演出，並演唱歌曲《Touch Me》。4月1日，发行第31張单曲《PUZZLE／Revive》，此单曲的兩首主打歌均與動畫《名侦探柯南》進行商業搭配，更於首日获得公信榜亚军。5月27日，参与ZARD当日发行的的单曲《無法坦白說出口》的合声，並於同日出席坂井泉水的追悼演唱会「What a beautiful memory 2009」。6月10日，发行第32張单曲《Beautiful》，並在公信榜日榜以銷量7000的成績夺冠。7月29日至12月21日，舉辦出道十周年巡回演唱会「10th ANNIVERSARY MAI KURAKI LIVE TOUR 2009 ""BEST""」。9月9日，发行第2张的精选专辑《ALL MY BEST》，首日以銷量3.9萬的成績获得公信榜日榜冠军，在首週更凭借初动13.7萬的成績获得公信榜週榜首位。同月21日，在长野县东御市的东御市文化会馆完成个人第200次演唱会。10月31日，在日本武道馆举行万圣节演唱会「Anniversary Mai Kuraki Live Tour 2009“BEST”HAPPY HAPPY HALLOWEEN LIVE」。11月21日，举办香港演唱会。12月21日，於東京國際論壇的會堂举办个人演唱会「10th ANNIVERSARY MAI KURAKI LIVE TOUR 2009 ""BEST""」。同月31日，於横浜的國立大會堂举办个人跨年演唱会「Mai Kuraki COUNTDOWN LIVE 09-10 “TOUCH THE BEST”」。",zho,train
"David Muñoz Rodríguez (1950)[1]​ es profesor e investigador del Tec de Monterrey, Campus Monterrey, especializado en comunicaciones electrónicas. Él ha estado enseñando a nivel universidad desde 1971 y ha sido director del Centro de Electrónica y Telecomunicaciones desde 1992. Ha publicado numerosos artículos científicos y varios libros. Su trabajo ha sido reconocido por el nivel III de miembros en el Sistema Nacional de Investigadores y por varios premios.",spa,test
"Su catálogo vocal incluye óperas, misas, comedias musicales y unas cincuenta canciones. Su obra eludió las grandes estructuras formales y la elocuencia sinfónica a excepción de la única obra para gran orquesta que llegó a escribir, ""Escenas argentinas"" que se estrenó en 1922 en el Teatro Colón con la Filarmónica de Viena.",spa,train
戈尔巴乔夫的经济改革虽然失败了，但它结束了斯大林模式高度集中的计划经济体制和社会主义公有制体制，引起了社会对所有制形式和市场经济认识和观念的很大改变。因此，经济改革为苏联传统经济模式向多种所有制形式和市场经济的转变创造了条件。在现在的俄罗斯，尽管人们正经历着经济转型时期的各种痛苦，但是对于包括私有制在内的各种所有制形式和市场经济的认识显然已经极大地深化了。,zho,test
"Kennedy led A&M to its first conference title in 30 years when he shared the SEC crown with Kentucky in 2015-16. The Aggies also made the SEC Tournament final before losing to Kentucky in overtime. For his efforts, Kennedy was given a new 5-year contract. Coach Kennedy's squad that year also orchestrated arguably the greatest come-from-behind victory ever in both college and professional basketball history by overcoming a 12 point deficit in the final 44 seconds of the Second Round of the 2016 NCAA tournament. A&M would tie up the game before finally defeating Northern Iowa in double overtime in order to advance to the Sweet 16 against the University of Oklahoma.",eng,val
"Durant la Seconde Guerre mondiale, elle poursuit ses activités au sein du mouvement féministe où elle assume les plus importantes responsabilités. En 1942, elle préside l’Union féminine libanaise arabe, fédération groupant les trente associations féminines reconnues par l’État libanais. Elle continue d’assumer cette fonction, en alternance avec Ibtihaj Kaddoura, jusqu’en 1946, puis de 1949 à 1953.",fra,train
为改善石家庄市区环境，石家庄市政府修建了民心河。一期工程于1997年9月29日开工，1999年10月1日竣工。河道全长56.9公里，系改造原排污明渠而成，分为东、西、南、北、中五条环城区河道。工程共改造、新建排污管道38公里，将明渠污水改入地下，分别输入桥东、桥西污水处理厂。该工程在河道两岸新建、改建22座公园、游园，工程建成后，城市增加水面面积249.66万平方米，新增绿化面积140万平方米。民心河二期工程于2011年完成。但是，对于民心河景区秩序的长期管理和维护，似乎仍然需要改善。,zho,train
"The pair's mission was: ""to organize the world’s information and make it universally accessible and useful."" With a US$1-million loan from friends and family, the inaugural team eventually moved into a Mountain View office by the start of 2000. In 1999, Page experimented with smaller sized server units so that Google could fit more into each square meter of the third-party warehouses that the company rented to store their servers, which eventually led to a search engine that ran much faster than Google's competitors at the time.",eng,train
2016年9月26-29日凌晨：第一列列車CRH380A-0251逐步由屯門內河碼頭運抵石崗。因车卡较多且车身较为宽大，港铁方面于9月26日至29日将列车分为四次从码头运抵石岗，每次运送两节车卡。为配合运送，香港运输署决定9月26日至29日期间，每日由凌晨1时至凌晨4时，将视情况对介乎锦田绕道与七星岗之间的一段锦田公路由双程行车改为单程东行。之后列车将在广深港高铁香港段进行靜態測試及低速動態測試，之後又會在16公里的試行段隧道，即石崗緊急救援處至旺角西通風樓之間的下行隧道，進行動態測試。,zho,train
2007年，小说出版四年后被改编成了同名电影。电影中由哈立德·阿卜杜拉饰演成年阿米尔，胡马云·艾尔沙迪饰演爸爸，泽科里亚·易卜拉欣（Zekeria Ebrahimi）饰演童年阿米尔，艾哈迈德·汗·马穆扎达（Ahmad Khan Mahmoodzada）饰演童年哈桑。影片原计划于2007年11月上映，但因阿富汗国内的争议最终推迟了六周，改至学期结束之后的12月14日以确保参演儿童的人身安全。影片由马克·福斯特导演，大卫·贝尼奥夫改编剧本。电影上映之后获得多项奖项的提名，其中包括2008年奥斯卡金像奖、英国电影学院奖、金球奖、评论家选择奖等。,zho,train
"The school's fencing team is one of the largest in the nation, having over 100 freshmen join the team in the last year alone. The boys' team is consistently ranked among the top in the state, while the girls' team has won the state championship 8 out of 10 years. The girls' team record for the combined 1999-2005 seasons was 94−4. In 2006, the girls' fencing team defeated Bernards High School 19−8 to win the NJSIAA 2006 Girls' team fencing state tournament. Columbia won the 2007 Boys' Team Fencing state championship with a 16-11 win over Voorhees High School. The team's head coach, Dr. Arthur Paulina, won his milestone 300th victory during the 06-07 season. In the 2008−09 season, the boys' fencing team took home the épée state title. In the 2009−10 season, the girls' team won District III, but finished 5th in the state, losing in the quarterfinals to Governor Livingston High School. The boys' team won the Cetrulo Tournament and the NJSIAA/Bollinger District 3 championships, earning them a top seed going into the NJSIAA state championship Tournament. The boys' team won state championships for the first time since 2007 in a 15−12 win over Bernards High School. In the 2010−11 season, the girls placed No. 3 in the team state championships after defeating Governor Livingston High School in the consolation meet. The boys won their second consecutive state championship defeating Montclair High School (New Jersey) in the final by a 14-13 score. In the 2012 NJSIAA/Bollinger tournament, Columbia lost in the final to second-seeded West Morris Mendham High School by a score of 14−13, ending the school's 49-match winning streak.",eng,train
He [Musk] wants to go to Mars to back up humanity. That’s a worthy goal. We have a lot of employees at Google who’ve become pretty wealthy. You’re working because you want to change the world and make it better ... I’d like for us to help out more than we are.,eng,test
"El Sutton United Football Club es un club de fútbol de Inglaterra ubicado en Sutton, Londres, Actualmente juega en la Conference Premier, quinta división en la pirámide de ascenso. Su Estadio es el Borough Sports Ground.",spa,train
"Columbia High School has also had many student-led walk-outs. In late March 2006 hundreds of students walked out after tensions with the principal regarding censorship issues and racial comments. The students were calling for her resignation. The next year a new acting principal was instated and the following school year she became the official principal. On April 27, 2010, hundreds of students participated in a statewide walkout of high school students protesting the budget cuts put in place by Chris Christie. On January 20, in protest of the presidential inauguration of Donald Trump, hundreds of CHS students participated in a school walk-out and marched to the Maplewood Town Hall building.",eng,train
"After the Civil War, improvements on the railroad contributed to a decided growth of population in the old Township of South Orange. The general character of the citizenry underwent a significant change and residents known as ""commuters"" began to emerge in numbers. In 1867, a state law required that Columbia become a graded school. By 1877, the old two-story wooden building erected in 1815 was found to be woefully inadequate for the growing community. One resident complained that ""in very cold weather, with stoves at red heat, it is impossible to raise the temperature in the room above 55 degrees, and in such a place are sown the seeds of suffering, disease and death.""",eng,train
"Pour une variété connexe M, le groupe des difféomorphismes agit transitivement sur M. Il agit même transitivement sur la variété des configurations CnM pour tout entier naturel n et, si la dimension de M est au moins 2, sur la variété des configurations FnM : l'action sur M est « multiplement transitive ».",fra,val
1941年6月22日早上4时45分，希特勒突然撕毁《苏德互不侵犯条约》，伙同匈牙利、罗马尼亚、芬兰等国军队，发动闪击苏联的巴巴罗萨作战计划。在此之前，斯大林已经收到来自一些苏联间谍和苏军将领的警告，但他认为纳粹德国不会冒着两线作战的危险，在彻底击败英国之前就进攻苏联，因此没有对同纳粹德国展开本土战争做充分的准备。在确认德军的入侵后，斯大林担任苏联国防委员会主席和苏联武装部队最高统帅，并於7月3日发表演说，号召苏联人民不仅要消除本国面临的危险，还要帮助解放在德国法西斯奴役下的欧洲各国人民。在德军的突然打击之下，同时因为大清洗带来的负面影响，苏军措手不及，损失惨重。德军入侵後一个月，占领的苏联领土相当於法国领土的两倍。而在8月，由于斯大林拒绝采纳格奥尔基·朱可夫的建议，下令红军死守基辅，结果导致苏军西南方面军在基辅战役中被德军围歼，纳粹德军宣布歼灭苏军66万人，希特勒宣称这是人类战争史上最大的歼灭战。1941年11月初，德国中央集团军逼近莫斯科城下，斯大林坚决留在城里组织反击。11月7日，斯大林命令苏联红军在莫斯科红场举行阅兵式，发表重要讲话，斯大林在这次讲话中提及的这些俄罗斯历史上的民族英雄的用意，是以俄罗斯民族主义来鼓舞苏军战斗。受阅的苏军部队随即从红场直接开赴前线。在格奥尔基·朱可夫、亚历山大·华西列夫斯基等将领的指挥下，苏军最终守住莫斯科，并在12月的反攻中将德军击退。莫斯科战役的胜利使德军的巴巴罗萨计划宣告破产，之後德军被迫改闪击战为持久战。,zho,test
"During her stint on the Thunderbolts team, her powers have grown. She is now fast enough to match the Speed Demon in hand-to-hand, and is described as being 'the living embodiment of action'. After turning on her teammates, she was subdued and was last seen in prison.",eng,train
其他运动主要在在众多的俱乐部和竞技场进行，包括草地网球、壁球、台球、羽毛球、乒乓球和高尔夫球。孟买还进行橄榄球比赛，是印度极少进行此项运动的城市之一。每年二月，孟买在马哈拉希米赛马场举办的赛马会，都引起公众的广泛关注，届时会有不少衣着时尚的上流人士参与。其他运动如排球和篮球则主要流行于大中学校。,zho,val
"In 2011, Page became the owner of the US$ 45 million 193-ft superyacht 'Senses', which comes equipped with a helipad, gym, multi-level sun decks, ten luxury suites, a crew of 14 and interior design by famed French designer Philippe Starck. 'Senses' also has extensive ocean exploration capabilities, the superyacht was created to explore the world’s oceans in comfort and it carries a very comprehensive inventory of equipment for that purpose. 'Senses' was built by Fr. Schweers Shipyard in Germany at their Berne shipyard. 'Senses' features a displacement steel hull and a steel/aluminium superstructure, with teak decks. 'Senses' is equipped with an ultra-modern stabilization system which reduces the free surface effect and results in a smoother cruising experience underway.",eng,train
"Centre of Vocational Excellence (CoVE) is a status given to departments in further education colleges (and some third party training companies) in England. It is intended as a kind of quality guarantee for vocational teaching, and is awarded by the Learning and Skills Council if the teaching is of good quality and if the department offers a range of courses with progression routes up to Level 3 or beyond in the National Qualifications Framework.",eng,train
"Cranberry tiene la apariencia de una persona tranquila y serena, que se la pasa tocando música, pero realmente es una sádica peleadora, dispuesta a exterminar a las otras puesto que cree que los únicos supervivientes son aquellos más fuertes. Su apariencia es la de una elfina del bosque, de orejas puntiagudas, de cabello corto color miel y con rosas en la cabeza y en su vestimenta.",spa,train
"Leytron has a population (as of December 2016) of 3,135. As of 2008, 16.3% of the population are resident foreign nationals. Over the last 10 years (2000–2010 ) the population has changed at a rate of 24.3%. It has changed at a rate of 23.2% due to migration and at a rate of -1.4% due to births and deaths.",eng,val
"Alexandre Desplat will compose the movie score. The crew includes Catherine Marchand as the costume designer, Anthony Dod Mantle as the director of photography, Thierry Flamand as the production designer and Valdis Oskardottir as the film’s editor.",eng,train
"The sufficient condition for the reproduction of a political democracy refers to the citizens' level of democratic consciousness and, as David Gabbard & Karen Appleton point out, ""the responsibility of cultivating the democratic consciousness requisite to this conception of citizenship falls to paideia"" which involves not simply education but character development and a well-rounded knowledge and skills, i.e. the education of the individual as citizen, which alone can give substantive content to the public space. This is particularly so because democracy can only be grounded on the conscious choice of citizens for individual and collective autonomy. Thus it cannot be the outcome of any social, economic or natural ""laws"" or tendencies dialectically leading to it, let alone any divine or mystical dogmas and preconceptions. In this sense, neither representative democracy nor soviet democracy meet the conditions for political democracy, and are simply forms of political oligarchy, where political power is concentrated in the hands of various elites, i.e. professional politicians, and party bureaucrats respectively.",eng,train
"Naoko es una mujer abandonada por su familia por ser una alcohólica y agredir a su hija, descarga su ira con violencia y al ser una Chica Mágica sólo piensa en hacer lo que plazca, cometiendo crímenes y actuando como una forajida. Su transformación es una sensual mujer de cabellera rubia, con apariencia de vaquera pistolera. Su habilidad es mejorar cualquier arma que posea, haciéndola más resistente o de mayor poder destructivo. Ella es la séptima Chica Mágica en morir después de ser golpeada en la cabeza por un shuriken de Ripple.",spa,train
"Ya en su segundo año se hizo con el puesto de titular y consiguió llegar a la final de la NBA, aunque en su camino se cruzaron los Chicago Bulls de Michael Jordan, que no dejaron escapar la oportunidad y se impusieron por 4-1 en el cómputo global de la serie, alzándose así con el primero de sus seis anillos de campeón.",spa,test
"But for the ID project, the issue is not the dissolution of the private/public realm divide. The real issue is how, maintaining and enhancing the autonomy of the two realms, such institutional arrangements are adopted that introduce democracy at the household and the social realm in general (workplace, educational establishment etcetera) and at the same time enhance the institutional arrangements of political and economic democracy. In this sense, an effective democracy is only conceivable if free time is equally distributed among all citizens, which requires ending the present hierarchical relations in the household, the workplace and elsewhere. Furthermore, democracy in the social realm, particularly in the household, requires institutional arrangements which recognise the character of the household as a need-satisfier and integrate the care and services that the household provides into the general scheme of needs satisfaction.",eng,val
"By the late 1970s, student populations around the nation had entered what proved to be a period of extended numerical decline. The Board of Education organized a citizen Educational Task Force, which conducted a District-wide demographic study and ultimately recommended a series of school closings and consolidations. One of the results was the entry of the 9th grade into the high school in 1980. Declining enrollment, as well as cost considerations, led to the discontinuance of the House Plan in 1982.",eng,train
"Recording sessions for the album started in 1977 at Marvin's recording studio. Some of the songs were constantly reworked by Gaye until he was satisfied with what he had recorded. ""Why Did I Choose You"" was recorded twice, as was ""I Wish I Didn't Love You So"", ""I Won't Cry Anymore"" and ""The Shadow of Your Smile"". Other songs Gaye recorded were songs of his own compositions including ""Stranger in My Life"", ""Walkin' in the Rain"" and ""Just Like"".",eng,train
"Le lundi 11 décembre 1969, Noël Godin et trois complices réussissent leur premier entartage. Godin, muni d'une fausse barbe et de lunettes (le nœud papillon et le smoking viendront plus tard), fait les cent pas dans la salle d'attente de l'université de Louvain où l'on va projeter le film de Marguerite Duras : Détruire, dit-elle. Cette dernière est entourée des organisateurs de l'événement et de quelques admirateurs. Au signal de son caméraman, Noël Godin déballe sa tarte à la crème et l'écrase sur le visage de Marguerite Duras. Cette dernière et les nombreux spectateurs de la scène restent stupéfaits ; cela permettra aux entarteurs de s'enfuir sans être rattrapés. Dans la tarte se trouvait un carton avec l'inscription : « Avec les compliments de Georges Le Gloupier. » Ne retrouvant pas ses esprits, l'écrivaine-cinéaste annulera la conférence-débat prévue à l'issue du film. Le lendemain, plusieurs médias rapporteront l'événement en première page, à la surprise de Noël Godin et sa bande. Aucune vidéo n'existe de cet entartage puisque le caméraman du groupe a raté les prises de vue.",fra,train
"En regard du box-office, Femmes du Caire a été plutôt bien accueilli par la critique. Il obtient 89 % d'avis positifs sur Rotten Tomatoes, sur la base de 9 commentaires collectées. Il est évalué à une moyenne de 3,8/5 pour 16 critiques de presse sur Allociné.",fra,train
La démarche ne peut aboutir sans qu'au préalable les compétences du poste ainsi que les besoins de l'organisation soient clairement identifiés.,fra,val
"El condado del Castillo es un título nobiliario español creado el 24 de noviembre de 1805 por el rey Carlos IV con Grandeza de España a favor de Juan Clemente Núñez del Castillo y Molina, IV marqués de San Felipe y Santiago de Bejucal.[1]​",spa,val
乙酸的晶体结构显示 ，分子间通过氢键结合为二聚体（亦称二缔结物），二聚体也存在于120℃的蒸汽状态。二聚体有较高的稳定性，现在已经通过冰点降低测定分子量法以及X光衍射证明了分子量较小的羧酸如甲酸、乙酸在固态及液态，甚至气态以二聚体形式存在。当乙酸与水溶和的时候，二聚体间的氢键会很快的断裂。其它的羧酸（乃至结构相似的碳酸氢盐）也有类似的二聚现象。,zho,test
"El Gobernador es el encargado de la administración del departamento, es elegido por voto popular, ejerciendo un periodo de cuatro años y quien también nombra su gabinete compuesto por sus secretarios, las cuales son las siguientes.",spa,train
San Cristóbal es una ciudad y municipio de la actual Provincia de Artemisa en Cuba. Hasta fines de 2010 perteneció a la Provincia de Pinar del Río.,spa,test
運房局轄下的運輸科於2015年2月5日發出回覆，確認收到電郵，表示會跟進有關事項。同年5月底，港鐵宣布預算以70億港元更換78列市區線列車，正審議4份標書。到6月，運房局再收到電郵，要求局方凍結市區線新列車招標程序。唯運輸署回覆時未有直接回應有關要求。港鐵於7月批出合約，向南車四方以60億港元購入93列市區線列車，平均每列6400萬港元。購買列車過程歷時約9個月，比較近10年招標購買新列車的時序，大幅縮短半年。,zho,train
The boys' lacrosse team won the overall state championship in 1979 (defeating Montclair High School in the final game of the toournament) and 1982 (vs. West Morris Central High School).,eng,train
"En el departamento hay tres operadores de telefonía móvil todos con cobertura nacional y con tecnología GSM, Comcel (Claro Colombia), Movistar (de Telefónica), y Tigo (de la ETB, EPM Telecomunicaciones y Millicom International de Luxemburgo).[cita requerida]",spa,test
他是刘渊妻子呼延氏的兄弟，大司空呼延翼的之子。西晋永安元年（304年），他和右贤王刘宣等人密谋乘司马氏八王之乱，推举刘渊起兵，为大单于。奉命到邺城告知刘渊。建立汉国後，任宗正。因为他没有才行，不为刘渊重用，终身没有升职。河瑞二年（310年），刘渊临终，因为没有受遗诏顾命，有怨恨。为巩固外甥刘和的皇帝之位，想要剪除他的异母兄弟：齐王刘裕、鲁王刘隆、北海王刘乂、楚王刘聪，引兵杀死刘裕、刘隆，后来被刘聪擒杀。,zho,train
"Hay un club en Gambia llamado ""Sutton United FC"". En julio de 1999, Young Stars FC fue formado por el padre Andrew Cole y el equipo se componía de gente que va a clases de la Biblia. El equipo pasó a llamarse más tarde Sanchaba Unidos, lo que significa ""Downtown"" en el idioma mandinga hasta que un visitante Inglés, conocido sólo como Walter, donó equipos al club y sugirió que cambiar su nombre por el de Sutton United FC (Gambia).",spa,train
华盛顿州（英语：State of Washington）是一個位於美国西北太平洋沿岸的州，北接加拿大不列顛哥倫比亞省，南接俄勒岡州，東臨愛達荷州，西鄰太平洋。为纪念美国首任总统，乔治·华盛顿而成立，亦是唯一以總統名稱命名的州。並於1889年11月11日加入聯邦成為美國第42個州。,zho,val
"El Grupo Fiat igual que en las temporadas anteriores fue el único equipo en anunciar un programa completo. Ese año decidió jubilar el Lancia Stratos y competir con el Fiat 131 Abarth.[1]​ A pesar de que Fiat era la favorita a llevarse el título, Ford con el Ford Escort RS1800 elaboró un programa más completo y terminó animándose a luchar por el título.[1]​",spa,val
"2014 : La Parade du Président Salengro à Toulouse pour célébrer l'annexion de l'Occitanie à Groland, Carnets filmés de Gérard Courant - un participant de la parade.",fra,train
"Roy Scheider (1932-2008, class of 1950), actor most widely known for his leading roles in Jaws and The French Connection (for which he was nominated for an Academy Award).",eng,val
五島慶太領導的東京橫濱電鐵仿照小林一三領導的阪神急行電鐵（現阪急電鐵）在梅田站的作法，在1934年（昭和9年）開設東橫百貨店（現東急百貨店東橫店東館），在關東是次於池上電氣鐵道（現：東急池上線）五反田站白木屋（1928年）、東武鐵道淺草雷門站（現淺草站）松屋（1931年）後的第三例，也是全國第四例的轉運總站百貨店。交通上的便利成功吸引了東急沿線的居民。,zho,val
"Ella es la ganadora del Proyecto, siendo considerada la Chica Mágica ideal decidiendo abandonar su hogar para resolver problemas por todo el mundo y ayudar a la gente pero ignorando las peticiones del mundo mágico, aun así debido a las perdidas de sus amigas decide entrenar con Ripple para mejorar sus habilidades de combate y no volver a ser inútil.",spa,val
El municipio de West Whiteland (en inglés: West Whiteland Township) es un municipio ubicado en el condado de Chester en el estado estadounidense de Pensilvania. En el año 2000 tenía una población de 16.449 habitantes y una densidad poblacional de 491.5 personas por km².[1]​,spa,val
"At one time he designed a boot suit, which comprised a pair of thigh-length boots, which carried on to join at the crotch, and then upwards to become an entire catsuit with a hood.",eng,train
"L'essayiste Bernard-Henri Lévy fut entarté une première fois par Noël Godin le 11 novembre 1985. Lévy se trouve à la station RTBF de Liège où il doit faire une apparition à l'émission Écran Témoin. Noël Godin et quatre complices pensent entarter Lévy à sa sortie de la station mais il fait nuit et ils réalisent qu'il n'y aura pas assez de lumière pour filmer l'événement ; ils décident donc d'attendre Lévy à l'intérieur. Cela rend l'opération plus difficile car Noël Godin est habillé en Georges Le Gloupier ; il attire beaucoup l'attention. Ce dernier attend depuis vingt minutes lorsque Lévy apparaît ; lorsqu'il est à portée de tir, Godin lui envoie sa tarte à la figure. Lévy réplique en lui envoyant un uppercut qui jette Godin par terre, puis lui dit : « Lève-toi ou je t'écrase la gueule à coups de talon ». Le vidéoclip de l'entartage sera diffusé massivement, entre autres par Coluche et Pierre Desproges ; il contribua à ternir la réputation de l'essayiste.[réf. nécessaire]. Le chanteur Renaud fait d'ailleurs référence aux multiples entartages de Bernard-Henri Lévy qu'il présente comme un « Jean-Paul Sartre dévalué » dans sa chanson L'Entarté extraite de l'album Boucan d'enfer (2002).",fra,train
"Il a dirigé le Centre d'histoire culturelle des sociétés contemporaines de 1998 à 2005, et l’École doctorale « Cultures, Organisations, Législations » de 2005 à 2007, puis l'Ecole doctorale ""Cultures, Régulations, Institutions et territoires"" de 2009 à 2015.",fra,train
